Customer_ID,Age,Gender,City,Bank_Name,Account_Balance_PKR,Loan_Status,Credit_Score,Account_Type,Churn
2019,39,Female,Faisalabad,Bank Alfalah,1232880,No,325,Savings,1
2020,19,Male,Karachi,Bank Alfalah,63214,No,751,Savings,0
2021,41,Male,Faisalabad,Allied Bank,1033655,Yes,405,Current,0
2022,25,Male,Islamabad,HBL,604105,No,539,Savings,1
2023,28,Female,Islamabad,HBL,598150,No,717,Savings,0
2024,30,Male,Islamabad,UBL,755543,Yes,631,Savings,0
2025,34,Female,Islamabad,Bank Alfalah,792409,Yes,341,Savings,0
2026,25,Female,Lahore,Bank Alfalah,794256,No,855,Savings,1
2027,38,Male,Islamabad,Bank Alfalah,1481828,Yes,334,Savings,1
2028,35,Male,Lahore,Bank Alfalah,1470376,No,646,Savings,0
2029,47,Female,Lahore,HBL,503663,Yes,683,Savings,1
2030,35,Female,Rawalpindi,Meezan Bank,1746244,No,812,Savings,1
2031,63,Female,Lahore,Allied Bank,1958092,No,587,Current,1
2032,64,Female,Lahore,Meezan Bank,300477,No,332,Savings,0
2033,48,Female,Islamabad,Meezan Bank,1445081,Yes,394,Savings,1
2034,55,Female,Lahore,HBL,1012299,Yes,504,Current,1
2035,49,Male,Faisalabad,Allied Bank,1680194,No,329,Current,0
2036,28,Female,Islamabad,Bank Alfalah,49288,Yes,565,Current,1
2037,62,Female,Karachi,HBL,875020,Yes,322,Current,0
2038,42,Female,Islamabad,HBL,1791743,Yes,338,Savings,1
2039,50,Female,Lahore,Allied Bank,650072,No,472,Savings,1
2040,55,Male,Faisalabad,UBL,186339,Yes,712,Savings,1
2041,58,Male,Islamabad,HBL,304319,Yes,713,Current,1
2042,25,Female,Faisalabad,Meezan Bank,1591779,Yes,508,Savings,0
2043,28,Female,Karachi,Meezan Bank,353802,No,321,Savings,1
2044,39,Female,Karachi,Bank Alfalah,381879,No,304,Current,0
2045,68,Male,Rawalpindi,HBL,868886,No,513,Current,0
2046,41,Male,Rawalpindi,Bank Alfalah,1558244,Yes,438,Current,1
2047,58,Male,Islamabad,HBL,368117,No,894,Current,1
2048,34,Male,Rawalpindi,Allied Bank,1956350,Yes,616,Current,1
2049,29,Male,Faisalabad,HBL,730658,Yes,875,Savings,1
2050,63,Male,Rawalpindi,UBL,548093,No,455,Current,1
2051,49,Female,Faisalabad,Meezan Bank,1799070,Yes,723,Current,1
2052,32,Male,Rawalpindi,Allied Bank,1492309,No,799,Savings,1
2053,33,Male,Rawalpindi,Meezan Bank,1113292,Yes,390,Savings,1
2054,39,Female,Rawalpindi,Bank Alfalah,1192519,Yes,341,Savings,1
2055,45,Male,Lahore,Allied Bank,1947801,Yes,594,Current,0
2056,37,Female,Lahore,UBL,309519,Yes,636,Current,1
2057,50,Male,Rawalpindi,Meezan Bank,1759677,Yes,300,Savings,1
2058,27,Female,Faisalabad,HBL,1431135,No,408,Savings,0
2059,57,Female,Islamabad,HBL,1212796,No,424,Current,1
2060,49,Female,Karachi,HBL,1588698,No,363,Savings,1
2061,67,Female,Lahore,Allied Bank,1101256,No,505,Savings,0
2062,50,Female,Rawalpindi,UBL,1711666,Yes,714,Savings,1
2063,19,Male,Karachi,UBL,1586263,Yes,543,Savings,0
2064,50,Male,Lahore,UBL,1515883,No,889,Current,1
2065,50,Female,Islamabad,Meezan Bank,687122,No,515,Current,1
2066,58,Female,Faisalabad,Allied Bank,978513,Yes,827,Current,1
2067,30,Female,Rawalpindi,HBL,1426628,No,865,Savings,0
2068,47,Male,Islamabad,Meezan Bank,1397213,Yes,679,Current,0
2069,50,Female,Lahore,UBL,1951043,Yes,378,Current,0
2070,30,Female,Rawalpindi,HBL,1503340,No,714,Savings,0
2071,69,Female,Karachi,Allied Bank,1742276,Yes,752,Savings,1
2072,43,Female,Faisalabad,Bank Alfalah,1447486,Yes,448,Current,0
2073,39,Male,Lahore,UBL,364818,No,337,Savings,1
2074,56,Female,Faisalabad,UBL,615632,No,456,Savings,1
2075,19,Female,Rawalpindi,UBL,1249438,Yes,632,Current,1
2076,55,Male,Islamabad,UBL,1414499,No,587,Current,1
2077,56,Female,Faisalabad,HBL,1070385,Yes,411,Current,1
2078,43,Female,Karachi,Allied Bank,532801,No,390,Savings,0
2079,63,Male,Lahore,Meezan Bank,683056,Yes,348,Savings,1
2080,67,Male,Karachi,HBL,773720,Yes,460,Savings,1
2081,32,Male,Faisalabad,Allied Bank,1188882,Yes,815,Savings,0
2082,51,Female,Islamabad,Meezan Bank,716817,Yes,701,Savings,1
2083,59,Female,Islamabad,UBL,1997971,Yes,619,Savings,0
2084,61,Male,Karachi,Allied Bank,1642015,Yes,663,Current,1
2085,66,Male,Rawalpindi,UBL,1143237,Yes,741,Current,0
2086,57,Male,Rawalpindi,Allied Bank,204080,Yes,774,Savings,1
2087,28,Female,Islamabad,Bank Alfalah,1766424,Yes,611,Current,1
2088,20,Female,Karachi,UBL,1115208,No,831,Current,0
2089,23,Male,Karachi,UBL,1964855,Yes,888,Current,1
2090,26,Female,Karachi,UBL,1125109,No,519,Savings,1
2091,23,Male,Faisalabad,HBL,1958467,No,796,Current,0
2092,26,Female,Rawalpindi,Meezan Bank,1130465,No,642,Current,0
2093,56,Female,Rawalpindi,UBL,618527,Yes,393,Savings,1
2094,48,Female,Faisalabad,UBL,635799,Yes,432,Savings,0
2095,49,Female,Lahore,HBL,67942,No,800,Savings,1
2096,58,Male,Faisalabad,HBL,1067851,Yes,471,Current,0
2097,67,Female,Karachi,Bank Alfalah,816397,Yes,308,Current,0
2098,29,Female,Faisalabad,Allied Bank,1156531,Yes,620,Current,0
2099,25,Male,Karachi,UBL,648466,Yes,397,Savings,1
2100,25,Female,Islamabad,Allied Bank,1749790,Yes,468,Savings,1
2101,67,Male,Karachi,HBL,1467765,Yes,610,Savings,1
2102,45,Male,Rawalpindi,HBL,361230,No,642,Current,0
2103,37,Female,Faisalabad,Bank Alfalah,1871886,No,729,Current,1
2104,64,Female,Karachi,Meezan Bank,397808,No,855,Current,1
2105,24,Male,Lahore,HBL,944609,No,799,Savings,0
2106,28,Male,Islamabad,UBL,647462,No,584,Savings,0
2107,37,Male,Lahore,Bank Alfalah,1909754,Yes,559,Current,1
2108,33,Female,Lahore,Meezan Bank,895890,Yes,794,Current,1
2109,21,Male,Lahore,Bank Alfalah,1271213,Yes,654,Current,1
2110,23,Male,Islamabad,HBL,1973692,No,513,Savings,1
2111,39,Male,Islamabad,Meezan Bank,1360655,No,499,Current,1
2112,43,Female,Islamabad,Allied Bank,42784,Yes,535,Savings,0
2113,20,Male,Islamabad,Meezan Bank,434817,No,435,Current,1
2114,58,Female,Lahore,UBL,574153,Yes,721,Current,1
2115,59,Female,Rawalpindi,Allied Bank,1417801,Yes,640,Current,1
2116,31,Male,Rawalpindi,Allied Bank,527087,Yes,641,Current,0
2117,28,Female,Islamabad,UBL,350845,No,829,Current,0
2118,35,Male,Faisalabad,Allied Bank,421832,No,687,Current,1
2119,29,Female,Karachi,HBL,808086,Yes,303,Current,1
2120,40,Female,Faisalabad,Meezan Bank,552118,Yes,698,Current,1
2121,29,Male,Faisalabad,Meezan Bank,419421,No,721,Current,1
2122,30,Male,Faisalabad,UBL,576713,No,710,Current,0
2123,42,Male,Rawalpindi,HBL,742855,No,512,Savings,1
2124,62,Female,Karachi,Allied Bank,490910,No,859,Savings,1
2125,68,Female,Faisalabad,Meezan Bank,1660219,Yes,857,Current,1
2126,36,Male,Islamabad,Meezan Bank,1487643,Yes,857,Current,0
2127,63,Male,Rawalpindi,Meezan Bank,1690903,No,347,Savings,0
2128,53,Female,Islamabad,Meezan Bank,1312607,No,486,Savings,0
2129,62,Female,Islamabad,Bank Alfalah,410168,No,801,Savings,0
2130,25,Female,Faisalabad,UBL,492977,No,830,Current,0
2131,46,Male,Islamabad,Allied Bank,1630269,Yes,774,Current,1
2132,49,Female,Karachi,Allied Bank,1840103,No,341,Current,0
2133,68,Male,Islamabad,UBL,1821703,No,560,Current,1
2134,61,Female,Faisalabad,HBL,1314092,Yes,347,Savings,1
2135,35,Female,Islamabad,UBL,277535,No,885,Savings,1
2136,23,Male,Rawalpindi,Meezan Bank,483220,Yes,745,Savings,0
2137,35,Male,Rawalpindi,Meezan Bank,1252116,Yes,520,Savings,0
2138,36,Male,Rawalpindi,UBL,25091,Yes,642,Current,0
2139,39,Female,Lahore,UBL,1350957,No,537,Savings,1
2140,54,Female,Rawalpindi,Allied Bank,1433988,Yes,454,Savings,1
2141,49,Female,Rawalpindi,Allied Bank,1314241,No,355,Current,0
2142,58,Male,Lahore,Bank Alfalah,854785,No,686,Current,0
2143,20,Female,Rawalpindi,Bank Alfalah,346644,Yes,614,Current,0
2144,45,Male,Faisalabad,Meezan Bank,1754618,Yes,337,Savings,1
2145,27,Male,Rawalpindi,Bank Alfalah,384924,Yes,640,Savings,1
2146,68,Male,Rawalpindi,Bank Alfalah,452850,No,530,Current,0
2147,52,Female,Lahore,HBL,299112,No,751,Current,1
2148,46,Female,Faisalabad,UBL,1768769,Yes,641,Current,1
2149,32,Male,Islamabad,Allied Bank,1229853,No,752,Current,0
2150,50,Female,Karachi,Bank Alfalah,742267,Yes,556,Savings,1
2151,24,Male,Faisalabad,Allied Bank,1708265,No,733,Current,1
2152,29,Male,Islamabad,Bank Alfalah,756577,No,508,Savings,1
2153,66,Female,Faisalabad,Bank Alfalah,1349005,No,500,Current,0
2154,47,Male,Islamabad,Meezan Bank,375651,No,436,Current,1
2155,38,Male,Islamabad,HBL,455729,Yes,864,Savings,1
2156,48,Female,Faisalabad,UBL,1074006,Yes,693,Current,0
2157,41,Male,Lahore,UBL,513982,Yes,895,Current,0
2158,37,Male,Faisalabad,Meezan Bank,261707,No,335,Current,1
2159,54,Male,Faisalabad,Meezan Bank,674393,No,514,Savings,1
2160,21,Male,Islamabad,UBL,1209566,Yes,326,Savings,1
2161,45,Male,Karachi,UBL,290400,Yes,317,Current,0
2162,61,Male,Islamabad,HBL,189594,Yes,436,Current,0
2163,37,Male,Rawalpindi,Bank Alfalah,729713,No,878,Savings,1
2164,41,Female,Faisalabad,HBL,1442666,Yes,329,Savings,0
2165,67,Female,Faisalabad,UBL,565476,Yes,372,Savings,0
2166,66,Male,Lahore,Bank Alfalah,327278,Yes,422,Current,0
2167,68,Male,Islamabad,UBL,1897665,Yes,527,Current,0
2168,49,Female,Lahore,HBL,1356808,Yes,637,Current,0
2169,58,Female,Faisalabad,HBL,418195,Yes,572,Current,0
2170,53,Female,Islamabad,HBL,1782200,Yes,736,Savings,1
2171,51,Female,Islamabad,Bank Alfalah,846538,Yes,338,Savings,1
2172,53,Female,Rawalpindi,Allied Bank,1191243,Yes,725,Savings,1
2173,19,Male,Rawalpindi,Allied Bank,1746560,No,614,Current,0
2174,32,Female,Karachi,UBL,500320,Yes,808,Savings,1
2175,51,Female,Rawalpindi,Bank Alfalah,77824,Yes,456,Current,1
2176,53,Female,Islamabad,Meezan Bank,901581,Yes,556,Savings,0
2177,23,Male,Rawalpindi,Allied Bank,181503,No,755,Current,1
2178,56,Male,Karachi,Bank Alfalah,366691,No,346,Current,1
2179,59,Male,Faisalabad,Bank Alfalah,1704488,Yes,631,Savings,1
2180,68,Male,Rawalpindi,Allied Bank,1468919,No,309,Savings,1
2181,68,Male,Islamabad,Bank Alfalah,814310,No,443,Savings,0
2182,29,Male,Faisalabad,Bank Alfalah,786654,Yes,730,Savings,1
2183,20,Female,Islamabad,Allied Bank,1905698,No,451,Savings,0
2184,62,Male,Faisalabad,HBL,532040,No,786,Savings,0
2185,35,Male,Islamabad,UBL,1660702,Yes,435,Current,1
2186,57,Female,Rawalpindi,Meezan Bank,1770296,Yes,886,Savings,0
2187,38,Male,Rawalpindi,UBL,1167060,No,325,Current,0
2188,32,Female,Karachi,HBL,403423,Yes,306,Current,0
2189,50,Female,Faisalabad,HBL,1059659,Yes,890,Current,0
2190,52,Male,Karachi,Bank Alfalah,1241212,Yes,314,Savings,1
2191,43,Female,Lahore,UBL,1848319,No,731,Savings,1
2192,25,Female,Rawalpindi,HBL,295279,Yes,699,Savings,0
2193,53,Female,Faisalabad,UBL,67109,No,506,Savings,0
2194,65,Female,Karachi,HBL,1382074,No,515,Savings,0
2195,47,Male,Karachi,Meezan Bank,641180,Yes,801,Savings,0
2196,40,Female,Lahore,HBL,1511093,No,758,Current,1
2197,59,Male,Karachi,UBL,334377,Yes,558,Current,0
2198,61,Female,Islamabad,Bank Alfalah,1286403,Yes,628,Current,1
2199,31,Female,Rawalpindi,UBL,485344,Yes,753,Current,0
2200,31,Female,Karachi,Allied Bank,1235860,Yes,674,Current,0
2201,19,Male,Karachi,UBL,1934476,Yes,763,Savings,0
2202,54,Male,Lahore,Meezan Bank,1771712,No,374,Savings,1
2203,22,Male,Islamabad,Meezan Bank,225648,No,541,Current,1
2204,55,Female,Karachi,Meezan Bank,1785322,Yes,316,Current,1
2205,62,Female,Rawalpindi,HBL,1110164,No,558,Current,0
2206,58,Female,Rawalpindi,Meezan Bank,1876724,No,422,Savings,1
2207,64,Female,Karachi,UBL,137558,No,610,Savings,0
2208,31,Male,Islamabad,Bank Alfalah,1398975,No,410,Savings,0
2209,56,Female,Rawalpindi,Meezan Bank,1735713,Yes,555,Savings,1
2210,42,Male,Rawalpindi,UBL,923758,Yes,533,Savings,0
2211,37,Female,Islamabad,HBL,1501077,Yes,796,Savings,1
2212,19,Male,Islamabad,HBL,1180497,No,339,Savings,0
2213,56,Male,Karachi,Bank Alfalah,223630,No,421,Current,0
2214,23,Female,Faisalabad,Bank Alfalah,1676345,Yes,749,Current,0
2215,34,Female,Lahore,UBL,1218436,Yes,818,Savings,0
2216,42,Male,Faisalabad,Bank Alfalah,931523,No,391,Current,0
2217,45,Female,Faisalabad,Bank Alfalah,85018,Yes,660,Savings,1
2218,19,Female,Rawalpindi,HBL,1105449,No,422,Current,0
2219,52,Male,Islamabad,UBL,664529,Yes,636,Savings,0
2220,54,Male,Rawalpindi,Bank Alfalah,937399,Yes,812,Savings,1
2221,22,Male,Lahore,UBL,1269319,No,727,Current,1
2222,18,Male,Karachi,Meezan Bank,987074,Yes,732,Savings,0
2223,57,Female,Lahore,HBL,1415392,Yes,306,Current,1
2224,29,Male,Rawalpindi,HBL,1630536,Yes,419,Savings,0
2225,53,Male,Rawalpindi,HBL,802553,Yes,686,Current,1
2226,62,Male,Rawalpindi,Allied Bank,1157908,Yes,649,Savings,1
2227,40,Female,Rawalpindi,UBL,1141021,Yes,397,Current,0
2228,64,Male,Faisalabad,Meezan Bank,340007,No,342,Savings,1
2229,48,Female,Karachi,Bank Alfalah,1732866,No,482,Current,0
2230,28,Male,Faisalabad,Meezan Bank,59987,No,864,Current,0
2231,27,Male,Rawalpindi,UBL,1159363,No,534,Current,0
2232,20,Female,Islamabad,HBL,924647,No,745,Current,1
2233,31,Male,Faisalabad,Allied Bank,1487294,Yes,499,Savings,0
2234,33,Male,Rawalpindi,UBL,631371,Yes,812,Current,1
2235,27,Female,Rawalpindi,UBL,1614552,No,825,Savings,0
2236,46,Male,Karachi,Bank Alfalah,904466,Yes,512,Savings,1
2237,27,Male,Lahore,Meezan Bank,1166982,Yes,677,Savings,1
2238,29,Male,Faisalabad,Meezan Bank,1065880,Yes,845,Savings,1
2239,47,Male,Faisalabad,Bank Alfalah,669409,Yes,785,Savings,1
2240,58,Female,Faisalabad,Allied Bank,1859955,Yes,660,Savings,0
2241,18,Male,Rawalpindi,HBL,1839458,No,467,Savings,0
2242,22,Female,Karachi,HBL,19495,No,893,Savings,0
2243,37,Male,Rawalpindi,Allied Bank,821139,Yes,703,Current,0
2244,25,Female,Rawalpindi,Bank Alfalah,1812632,No,436,Current,1
2245,60,Male,Islamabad,UBL,989424,No,532,Savings,0
2246,29,Female,Karachi,Meezan Bank,316688,No,414,Current,1
2247,18,Male,Faisalabad,UBL,696066,No,551,Current,1
2248,37,Female,Lahore,Meezan Bank,635058,Yes,792,Savings,0
2249,45,Female,Faisalabad,UBL,1485785,No,588,Current,0
2250,60,Male,Rawalpindi,Bank Alfalah,24987,Yes,348,Current,0
2251,54,Female,Karachi,Bank Alfalah,160161,No,751,Current,0
2252,64,Male,Karachi,Allied Bank,1648861,No,815,Savings,0
2253,54,Male,Karachi,UBL,1855001,Yes,571,Savings,1
2254,29,Male,Islamabad,UBL,1070041,Yes,730,Current,0
2255,54,Male,Faisalabad,Allied Bank,1570465,No,325,Savings,0
2256,66,Male,Islamabad,Allied Bank,1140647,No,369,Savings,0
2257,66,Female,Lahore,Bank Alfalah,829072,Yes,592,Current,1
2258,61,Male,Rawalpindi,Bank Alfalah,348141,No,705,Current,0
2259,45,Male,Islamabad,UBL,1070942,Yes,533,Current,1
2260,64,Male,Islamabad,Bank Alfalah,826327,Yes,530,Current,1
2261,32,Male,Rawalpindi,Bank Alfalah,1322505,Yes,562,Savings,1
2262,23,Male,Karachi,UBL,1064818,No,885,Savings,0
2263,61,Male,Rawalpindi,Allied Bank,1869537,Yes,420,Savings,1
2264,37,Female,Faisalabad,UBL,646904,Yes,762,Savings,1
2265,67,Female,Rawalpindi,HBL,336543,No,817,Savings,1
2266,31,Male,Karachi,UBL,1327076,Yes,323,Savings,0
2267,19,Female,Rawalpindi,HBL,1573790,No,676,Savings,1
2268,26,Male,Islamabad,UBL,950733,No,799,Savings,0
2269,54,Male,Lahore,HBL,1668244,Yes,736,Savings,1
2270,37,Male,Islamabad,HBL,814652,No,798,Current,1
2271,43,Male,Lahore,UBL,511109,No,473,Savings,0
2272,46,Male,Rawalpindi,Bank Alfalah,893654,No,899,Savings,1
2273,18,Female,Faisalabad,Meezan Bank,1801599,Yes,808,Savings,1
2274,52,Female,Rawalpindi,Bank Alfalah,1933206,Yes,609,Current,1
2275,23,Female,Karachi,HBL,465066,Yes,369,Current,0
2276,54,Female,Rawalpindi,UBL,1838824,No,504,Savings,0
2277,22,Male,Lahore,UBL,1617125,Yes,640,Savings,0
2278,50,Female,Islamabad,UBL,1772415,Yes,331,Current,1
2279,66,Male,Faisalabad,UBL,978204,No,342,Savings,1
2280,68,Female,Rawalpindi,Meezan Bank,756256,Yes,417,Current,1
2281,31,Female,Rawalpindi,Allied Bank,1713656,No,314,Savings,0
2282,29,Female,Islamabad,HBL,1162043,Yes,621,Current,0
2283,59,Female,Faisalabad,Meezan Bank,1363100,No,636,Current,0
2284,37,Male,Rawalpindi,Bank Alfalah,351977,No,831,Savings,1
2285,67,Female,Rawalpindi,Allied Bank,638296,No,890,Current,0
2286,41,Female,Lahore,Allied Bank,884756,No,680,Current,0
2287,60,Male,Lahore,UBL,924150,Yes,810,Current,1
2288,51,Male,Karachi,Meezan Bank,1163568,No,419,Savings,0
2289,42,Female,Islamabad,Bank Alfalah,1609875,No,325,Savings,1
2290,67,Male,Faisalabad,UBL,1238251,No,833,Current,1
2291,46,Male,Rawalpindi,UBL,103593,No,363,Current,0
2292,56,Male,Rawalpindi,HBL,652627,No,759,Savings,0
2293,48,Female,Karachi,Allied Bank,159519,No,613,Savings,1
2294,64,Male,Rawalpindi,Bank Alfalah,1142516,Yes,889,Savings,0
2295,60,Female,Islamabad,Allied Bank,96677,No,515,Current,1
2296,67,Female,Karachi,Meezan Bank,1003381,Yes,755,Savings,0
2297,40,Female,Islamabad,HBL,246729,No,839,Savings,0
2298,61,Female,Karachi,UBL,477894,No,878,Savings,1
2299,55,Male,Rawalpindi,HBL,1172146,Yes,772,Savings,1
2300,37,Female,Karachi,UBL,1385303,No,658,Current,0
2301,40,Male,Lahore,HBL,597344,No,425,Current,0
2302,62,Female,Faisalabad,UBL,91468,Yes,386,Savings,1
2303,69,Male,Rawalpindi,Allied Bank,919329,Yes,642,Current,0
2304,33,Female,Faisalabad,Allied Bank,1857025,Yes,694,Savings,0
2305,67,Male,Rawalpindi,Allied Bank,764233,Yes,783,Current,0
2306,59,Female,Faisalabad,Allied Bank,47880,No,755,Savings,1
2307,25,Female,Lahore,HBL,11355,Yes,775,Savings,0
2308,67,Male,Faisalabad,UBL,116360,Yes,509,Current,0
2309,38,Female,Karachi,Allied Bank,593224,Yes,824,Savings,0
2310,18,Female,Faisalabad,HBL,1778544,No,875,Savings,1
2311,25,Female,Rawalpindi,UBL,222694,Yes,606,Current,1
2312,46,Male,Islamabad,HBL,1829454,No,375,Savings,0
2313,49,Female,Faisalabad,Allied Bank,1276699,No,321,Current,1
2314,55,Female,Faisalabad,Meezan Bank,1315610,No,359,Savings,1
2315,22,Male,Faisalabad,HBL,220828,No,685,Savings,0
2316,64,Male,Rawalpindi,Allied Bank,1105842,Yes,355,Current,0
2317,39,Male,Faisalabad,Bank Alfalah,1768490,Yes,467,Current,1
2318,64,Male,Rawalpindi,UBL,1247863,No,711,Savings,0
2319,51,Male,Rawalpindi,Allied Bank,633426,Yes,490,Savings,0
2320,18,Female,Islamabad,Bank Alfalah,594944,Yes,781,Current,0
2321,43,Female,Karachi,HBL,1112680,Yes,866,Current,0
2322,60,Female,Rawalpindi,HBL,1135420,Yes,715,Savings,1
2323,27,Male,Lahore,Bank Alfalah,10969,No,639,Savings,1
2324,47,Female,Faisalabad,Bank Alfalah,1419616,Yes,558,Savings,0
2325,67,Male,Lahore,UBL,796686,Yes,649,Current,0
2326,35,Male,Faisalabad,HBL,1462098,No,736,Savings,1
2327,34,Female,Islamabad,Bank Alfalah,1648380,Yes,521,Current,0
2328,43,Male,Rawalpindi,Meezan Bank,1675941,Yes,712,Savings,0
2329,25,Male,Karachi,Meezan Bank,1794781,Yes,649,Current,0
2330,64,Female,Rawalpindi,Bank Alfalah,1558890,No,781,Savings,1
2331,57,Male,Faisalabad,UBL,1994303,Yes,358,Current,0
2332,66,Male,Karachi,HBL,474657,Yes,451,Current,0
2333,29,Female,Rawalpindi,Meezan Bank,864399,No,839,Savings,0
2334,44,Male,Karachi,Bank Alfalah,476508,Yes,524,Current,0
2335,25,Male,Faisalabad,Bank Alfalah,211961,No,617,Current,0
2336,42,Female,Islamabad,Allied Bank,584405,No,862,Current,1
2337,63,Female,Islamabad,Bank Alfalah,1584601,No,578,Savings,0
2338,21,Female,Rawalpindi,UBL,616692,Yes,857,Savings,1
2339,50,Female,Lahore,Meezan Bank,1476117,Yes,773,Savings,1
2340,18,Male,Faisalabad,Allied Bank,1201974,Yes,323,Savings,0
2341,36,Male,Rawalpindi,Meezan Bank,493338,Yes,818,Current,0
2342,48,Female,Rawalpindi,Meezan Bank,1333631,Yes,667,Current,0
2343,33,Male,Islamabad,UBL,1743016,No,634,Savings,0
2344,31,Male,Karachi,Bank Alfalah,1867643,No,732,Current,0
2345,65,Female,Faisalabad,UBL,323323,No,302,Current,0
2346,22,Female,Karachi,Bank Alfalah,1981293,No,557,Savings,0
2347,58,Male,Faisalabad,Allied Bank,1771078,Yes,562,Savings,0
2348,43,Female,Lahore,UBL,1294179,No,420,Current,0
2349,45,Female,Islamabad,UBL,335689,No,320,Savings,0
2350,19,Female,Lahore,HBL,250655,Yes,439,Current,1
2351,67,Male,Rawalpindi,UBL,922350,No,776,Current,0
2352,23,Female,Islamabad,HBL,320748,Yes,588,Savings,0
2353,26,Male,Rawalpindi,Bank Alfalah,1278549,Yes,505,Savings,0
2354,50,Male,Lahore,Bank Alfalah,1395052,Yes,342,Current,1
2355,58,Male,Faisalabad,Bank Alfalah,1894127,No,417,Savings,1
2356,42,Female,Rawalpindi,HBL,1665752,No,304,Current,1
2357,65,Female,Karachi,Bank Alfalah,1906612,No,506,Current,0
2358,30,Female,Faisalabad,Meezan Bank,26820,No,644,Savings,1
2359,26,Female,Faisalabad,UBL,610790,No,441,Savings,0
2360,30,Female,Lahore,HBL,1432991,No,671,Savings,0
2361,48,Male,Lahore,Bank Alfalah,1125921,Yes,531,Savings,1
2362,58,Male,Islamabad,Meezan Bank,180386,Yes,463,Current,0
2363,28,Male,Islamabad,UBL,837307,No,846,Savings,1
2364,21,Female,Karachi,UBL,1916049,No,663,Savings,1
2365,51,Male,Faisalabad,Bank Alfalah,1023689,Yes,634,Savings,1
2366,55,Male,Karachi,Meezan Bank,1129369,Yes,310,Current,0
2367,63,Female,Karachi,HBL,1008091,Yes,707,Savings,0
2368,21,Female,Lahore,Bank Alfalah,1325629,No,374,Savings,0
2369,55,Male,Karachi,UBL,1675745,No,599,Savings,0
2370,36,Male,Karachi,UBL,24866,No,680,Savings,1
2371,23,Female,Rawalpindi,UBL,1756725,Yes,885,Savings,0
2372,51,Female,Islamabad,Bank Alfalah,1935412,No,327,Current,1
2373,35,Female,Islamabad,Allied Bank,793834,No,762,Current,0
2374,30,Female,Faisalabad,Allied Bank,254734,No,695,Current,1
2375,58,Male,Islamabad,Allied Bank,1021567,No,675,Savings,1
2376,40,Male,Faisalabad,Meezan Bank,1386717,No,720,Savings,0
2377,36,Female,Rawalpindi,Bank Alfalah,1349180,No,663,Current,1
2378,62,Male,Islamabad,UBL,58500,Yes,515,Savings,0
2379,28,Male,Rawalpindi,Meezan Bank,1258417,No,400,Current,0
2380,18,Female,Islamabad,Allied Bank,532881,Yes,392,Savings,1
2381,41,Male,Islamabad,HBL,790331,Yes,874,Current,0
2382,24,Male,Rawalpindi,Meezan Bank,284272,Yes,565,Current,1
2383,42,Male,Karachi,Meezan Bank,1588066,No,505,Savings,0
2384,38,Female,Karachi,Bank Alfalah,897675,No,379,Savings,1
2385,32,Female,Karachi,Meezan Bank,270731,No,336,Savings,1
2386,18,Male,Karachi,Bank Alfalah,500010,No,310,Savings,0
2387,29,Female,Islamabad,HBL,1779263,Yes,389,Savings,0
2388,24,Female,Lahore,UBL,1237613,No,318,Current,1
2389,32,Female,Rawalpindi,UBL,958742,Yes,863,Savings,0
2390,38,Male,Lahore,Allied Bank,1662122,No,673,Current,1
2391,36,Male,Lahore,Allied Bank,664676,No,393,Savings,0
2392,46,Female,Faisalabad,HBL,1169878,Yes,331,Current,1
2393,42,Male,Karachi,UBL,1973631,Yes,439,Current,0
2394,50,Male,Islamabad,Allied Bank,714600,Yes,869,Current,1
2395,66,Male,Karachi,Meezan Bank,93583,No,320,Savings,0
2396,49,Male,Karachi,Bank Alfalah,996341,Yes,448,Current,0
2397,66,Male,Lahore,Allied Bank,719649,Yes,520,Savings,1
2398,52,Female,Faisalabad,HBL,594352,Yes,518,Current,1
2399,61,Male,Karachi,UBL,107119,No,840,Savings,1
